moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
ganymede,2459209.165189963,A.D. 2020-12-25 15:57:52.41 TDB,2459209.312763240,A.D. 2020-12-25 19:30:22.74 TDB,212.5055,2459209.238976602,5.96138558,49.579332,0.0086,0.0086
ganymede,2459216.331843358,A.D. 2021-01-01 19:57:51.27 TDB,2459216.479670918,A.D. 2021-01-01 23:30:43.57 TDB,212.8717,2459216.405757139,6.00574076,49.948223,0.0086,0.0086
ganymede,2459223.498326923,A.D. 2021-01-08 23:57:35.45 TDB,2459223.646384622,A.D. 2021-01-09 03:30:47.63 TDB,213.2031,2459223.572355773,6.03985271,50.231923,0.0086,0.0086
ganymede,2459230.664918123,A.D. 2021-01-16 03:57:28.93 TDB,2459230.813244761,A.D. 2021-01-16 07:31:04.35 TDB,213.5904,2459230.739081442,6.06334341,50.427289,0.0086,0.0086
ganymede,2459237.831888027,A.D. 2021-01-23 07:57:55.13 TDB,2459237.980438154,A.D. 2021-01-23 11:31:49.86 TDB,213.9122,2459237.906163090,6.07598684,50.532442,0.0086,0.0086
ganymede,2459244.999034555,A.D. 2021-01-30 11:58:36.59 TDB,2459245.147805030,A.D. 2021-01-30 15:32:50.35 TDB,214.2295,2459245.073419793,6.07776873,50.547261,0.0086,0.0086
ganymede,2459252.166180426,A.D. 2021-02-06 15:59:17.99 TDB,2459252.315140384,A.D. 2021-02-06 19:33:48.13 TDB,214.5023,2459252.240660405,6.06872762,50.472069,0.0086,0.0086
ganymede,2459259.333154846,A.D. 2021-02-13 19:59:44.58 TDB,2459259.482252765,A.D. 2021-02-13 23:34:26.64 TDB,214.7010,2459259.407703806,6.04886878,50.306908,0.0086,0.0086
ganymede,2459266.499885219,A.D. 2021-02-20 23:59:50.08 TDB,2459266.649145992,A.D. 2021-02-21 03:34:46.21 TDB,214.9355,2459266.574515605,6.01836480,50.053214,0.0086,0.0086
ganymede,2459273.666463740,A.D. 2021-02-28 03:59:42.47 TDB,2459273.815866084,A.D. 2021-02-28 07:34:50.83 TDB,215.1394,2459273.741164912,5.97758714,49.714076,0.0086,0.0086
ganymede,2459280.833155350,A.D. 2021-03-07 07:59:44.62 TDB,2459280.982737650,A.D. 2021-03-07 11:35:08.53 TDB,215.3985,2459280.907946500,5.92691722,49.292667,0.0086,0.0086
ganymede,2459288.000217758,A.D. 2021-03-14 12:00:18.81 TDB,2459288.149933831,A.D. 2021-03-14 15:35:54.28 TDB,215.5911,2459288.075075794,5.86670732,48.791917,0.0086,0.0086
ganymede,2459295.167444491,A.D. 2021-03-21 16:01:07.20 TDB,2459295.317288941,A.D. 2021-03-21 19:36:53.76 TDB,215.7760,2459295.242366716,5.79749221,48.216272,0.0086,0.0086
ganymede,2459302.334641677,A.D. 2021-03-28 20:01:53.04 TDB,2459302.484585308,A.D. 2021-03-28 23:37:48.17 TDB,215.9188,2459302.409613492,5.71997730,47.571601,0.0086,0.0086
ganymede,2459309.501641036,A.D. 2021-04-05 00:02:21.79 TDB,2459309.651631457,A.D. 2021-04-05 03:38:20.96 TDB,215.9862,2459309.576636246,5.63486188,46.863717,0.0086,0.0086
ganymede,2459316.668398353,A.D. 2021-04-12 04:02:29.62 TDB,2459316.818462446,A.D. 2021-04-12 07:38:35.16 TDB,216.0923,2459316.743430399,5.54281768,46.098209,0.0086,0.0086
ganymede,2459323.835028972,A.D. 2021-04-19 08:02:26.50 TDB,2459323.985147554,A.D. 2021-04-19 11:38:36.75 TDB,216.1708,2459323.910088263,5.44472004,45.282356,0.0086,0.0086
ganymede,2459331.001784035,A.D. 2021-04-26 12:02:34.14 TDB,2459331.151994469,A.D. 2021-04-26 15:38:52.32 TDB,216.3030,2459331.076889252,5.34157705,44.424542,0.0086,0.0086
ganymede,2459338.168907930,A.D. 2021-05-03 16:03:13.65 TDB,2459338.319162962,A.D. 2021-05-03 19:39:35.68 TDB,216.3672,2459338.244035446,5.23437478,43.532968,0.0086,0.0086
ganymede,2459345.336189728,A.D. 2021-05-10 20:04:06.79 TDB,2459345.486481956,A.D. 2021-05-10 23:40:32.04 TDB,216.4208,2459345.411335842,5.12410348,42.615869,0.0086,0.0086
ganymede,2459352.503420279,A.D. 2021-05-18 00:04:55.51 TDB,2459352.653723167,A.D. 2021-05-18 03:41:21.68 TDB,216.4362,2459352.578571723,5.01197414,41.683318,0.0086,0.0086
ganymede,2459359.670435150,A.D. 2021-05-25 04:05:25.60 TDB,2459359.820696533,A.D. 2021-05-25 07:41:48.18 TDB,216.3764,2459359.745565841,4.89931944,40.746397,0.0086,0.0086
ganymede,2459366.837216067,A.D. 2021-06-01 08:05:35.47 TDB,2459366.987465146,A.D. 2021-06-01 11:41:56.99 TDB,216.3587,2459366.912340606,4.78741820,39.815743,0.0086,0.0086
ganymede,2459374.003901774,A.D. 2021-06-08 12:05:37.11 TDB,2459374.154120705,A.D. 2021-06-08 15:41:56.03 TDB,216.3153,2459374.079011240,4.67758464,38.902285,0.0086,0.0086
ganymede,2459381.170727262,A.D. 2021-06-15 16:05:50.84 TDB,2459381.320952112,A.D. 2021-06-15 19:42:10.26 TDB,216.3238,2459381.245839687,4.57133380,38.018624,0.0086,0.0086
ganymede,2459388.337922294,A.D. 2021-06-22 20:06:36.49 TDB,2459388.488104642,A.D. 2021-06-22 23:42:52.24 TDB,216.2626,2459388.413013468,4.47025141,37.177947,0.0086,0.0086
ganymede,2459395.505271981,A.D. 2021-06-30 00:07:35.50 TDB,2459395.655402243,A.D. 2021-06-30 03:43:46.75 TDB,216.1876,2459395.580337112,4.37581452,36.392540,0.0086,0.0086
ganymede,2459402.672555072,A.D. 2021-07-07 04:08:28.76 TDB,2459402.822609244,A.D. 2021-07-07 07:44:33.44 TDB,216.0780,2459402.747582158,4.28951202,35.674784,0.0086,0.0086
ganymede,2459409.839610825,A.D. 2021-07-14 08:09:02.38 TDB,2459409.989536959,A.D. 2021-07-14 11:44:55.99 TDB,215.8936,2459409.914573892,4.21294113,35.037963,0.0086,0.0086
ganymede,2459417.006444071,A.D. 2021-07-21 12:09:16.77 TDB,2459417.156273702,A.D. 2021-07-21 15:45:02.05 TDB,215.7547,2459417.081358887,4.14758833,34.494440,0.0086,0.0086
ganymede,2459424.173217743,A.D. 2021-07-28 16:09:26.01 TDB,2459424.322933750,A.D. 2021-07-28 19:45:01.48 TDB,215.5911,2459424.248075746,4.09466747,34.054311,0.0086,0.0086
ganymede,2459431.340147805,A.D. 2021-08-04 20:09:48.77 TDB,2459431.489785088,A.D. 2021-08-04 23:45:17.43 TDB,215.4777,2459431.414966446,4.05525832,33.726555,0.0086,0.0086
ganymede,2459438.507447682,A.D. 2021-08-12 00:10:43.48 TDB,2459438.656956834,A.D. 2021-08-12 03:46:01.07 TDB,215.2932,2459438.582202258,4.03032859,33.519221,0.0086,0.0086
ganymede,2459445.674899321,A.D. 2021-08-19 04:11:51.30 TDB,2459445.824268417,A.D. 2021-08-19 07:46:56.79 TDB,215.0915,2459445.749583869,4.02048108,33.437322,0.0086,0.0086
ganymede,2459452.842273091,A.D. 2021-08-26 08:12:52.40 TDB,2459452.991480409,A.D. 2021-08-26 11:47:43.91 TDB,214.8585,2459452.916876750,4.02586455,33.482094,0.0086,0.0086
ganymede,2459460.009411161,A.D. 2021-09-02 12:13:33.12 TDB,2459460.158404715,A.D. 2021-09-02 15:48:06.17 TDB,214.5507,2459460.083907939,4.04639431,33.652835,0.0086,0.0086
ganymede,2459467.176339967,A.D. 2021-09-09 16:13:55.77 TDB,2459467.325153195,A.D. 2021-09-09 19:48:13.24 TDB,214.2910,2459467.250746581,4.08172574,33.946678,0.0086,0.0086
ganymede,2459474.343246733,A.D. 2021-09-16 20:14:16.52 TDB,2459474.491861891,A.D. 2021-09-16 23:48:16.87 TDB,214.0058,2459474.417554312,4.13109089,34.357235,0.0086,0.0086
ganymede,2459481.510325340,A.D. 2021-09-24 00:14:52.11 TDB,2459481.658775781,A.D. 2021-09-24 03:48:38.23 TDB,213.7686,2459481.584550560,4.19334890,34.875019,0.0086,0.0086
ganymede,2459488.677771021,A.D. 2021-10-01 04:15:59.42 TDB,2459488.826006590,A.D. 2021-10-01 07:49:26.97 TDB,213.4592,2459488.751888806,4.26727819,35.489870,0.0086,0.0086
ganymede,2459495.845362603,A.D. 2021-10-08 08:17:19.33 TDB,2459495.993369691,A.D. 2021-10-08 11:50:27.14 TDB,213.1302,2459495.919366147,4.35151472,36.190444,0.0086,0.0086
ganymede,2459503.012866129,A.D. 2021-10-15 12:18:31.63 TDB,2459503.160626093,A.D. 2021-10-15 15:51:18.09 TDB,212.7743,2459503.086746111,4.44444077,36.963287,0.0086,0.0086
ganymede,2459510.180127177,A.D. 2021-10-22 16:19:22.99 TDB,2459510.327588374,A.D. 2021-10-22 19:51:43.64 TDB,212.3441,2459510.253857776,4.54434184,37.794139,0.0086,0.0086
ganymede,2459517.347193488,A.D. 2021-10-29 20:19:57.52 TDB,2459517.494390964,A.D. 2021-10-29 23:51:55.38 TDB,211.9644,2459517.420792226,4.64962756,38.669773,0.0086,0.0086
ganymede,2459524.514275503,A.D. 2021-11-06 00:20:33.40 TDB,2459524.661189609,A.D. 2021-11-06 03:52:06.78 TDB,211.5563,2459524.587732556,4.75872994,39.577150,0.0086,0.0086
ganymede,2459531.681543042,A.D. 2021-11-13 04:21:25.32 TDB,2459531.828205350,A.D. 2021-11-13 07:52:36.94 TDB,211.1937,2459531.754874196,4.86997154,40.502318,0.0086,0.0086
ganymede,2459538.849170653,A.D. 2021-11-20 08:22:48.34 TDB,2459538.995530221,A.D. 2021-11-20 11:53:33.81 TDB,210.7578,2459538.922350437,4.98176382,41.432066,0.0086,0.0086
ganymede,2459546.016933539,A.D. 2021-11-27 12:24:23.06 TDB,2459546.162974905,A.D. 2021-11-27 15:54:41.03 TDB,210.2996,2459546.089954222,5.09272368,42.354891,0.0086,0.0086
ganymede,2459553.184596835,A.D. 2021-12-04 16:25:49.17 TDB,2459553.330304447,A.D. 2021-12-04 19:55:38.30 TDB,209.8190,2459553.257450641,5.20152810,43.259790,0.0086,0.0086
ganymede,2459560.352009840,A.D. 2021-12-11 20:26:53.65 TDB,2459560.497332633,A.D. 2021-12-11 23:56:09.54 TDB,209.2648,2459560.424671236,5.30681607,44.135443,0.0086,0.0086
ganymede,2459567.519240854,A.D. 2021-12-19 00:27:42.41 TDB,2459567.664215692,A.D. 2021-12-19 03:56:28.24 TDB,208.7638,2459567.591728273,5.40738730,44.971869,0.0086,0.0086
ganymede,2459574.686522342,A.D. 2021-12-26 04:28:35.53 TDB,2459574.831127169,A.D. 2021-12-26 07:56:49.39 TDB,208.2310,2459574.758824755,5.50227305,45.761010,0.0086,0.0086
ganymede,2459581.853998920,A.D. 2022-01-02 08:29:45.51 TDB,2459581.998263841,A.D. 2022-01-02 11:57:30.00 TDB,207.7415,2459581.926131381,5.59054482,46.495143,0.0086,0.0086
ganymede,2459589.021821074,A.D. 2022-01-09 12:31:25.34 TDB,2459589.165694621,A.D. 2022-01-09 15:58:36.02 TDB,207.1779,2459589.093757847,5.67125886,47.166422,0.0086,0.0086
ganymede,2459596.189760876,A.D. 2022-01-16 16:33:15.34 TDB,2459596.333225725,A.D. 2022-01-16 19:59:50.70 TDB,206.5894,2459596.261493301,5.74365817,47.768548,0.0086,0.0086
ganymede,2459603.357585316,A.D. 2022-01-23 20:34:55.37 TDB,2459603.500629009,A.D. 2022-01-24 00:00:54.35 TDB,205.9829,2459603.429107162,5.80719247,48.296947,0.0086,0.0086
ganymede,2459610.525147635,A.D. 2022-01-31 00:36:12.76 TDB,2459610.667719621,A.D. 2022-01-31 04:01:30.98 TDB,205.3037,2459610.596433628,5.86134379,48.747310,0.0086,0.0086
ganymede,2459617.692536930,A.D. 2022-02-07 04:37:15.19 TDB,2459617.834675676,A.D. 2022-02-07 08:01:55.98 TDB,204.6798,2459617.763606303,5.90558273,49.115234,0.0086,0.0086
ganymede,2459624.860006867,A.D. 2022-02-14 08:38:24.59 TDB,2459625.001687082,A.D. 2022-02-14 12:02:25.76 TDB,204.0195,2459624.930846974,5.93959551,49.398110,0.0086,0.0086
ganymede,2459632.027674648,A.D. 2022-02-21 12:39:51.09 TDB,2459632.168925321,A.D. 2022-02-21 16:03:15.15 TDB,203.4010,2459632.098299984,5.96323294,49.594696,0.0086,0.0086
ganymede,2459639.195663161,A.D. 2022-02-28 16:41:45.30 TDB,2459639.336433432,A.D. 2022-02-28 20:04:27.85 TDB,202.7092,2459639.266048296,5.97635134,49.703798,0.0086,0.0086
ganymede,2459646.363743144,A.D. 2022-03-07 20:43:47.41 TDB,2459646.504014899,A.D. 2022-03-08 00:05:46.89 TDB,201.9913,2459646.433879022,5.97880194,49.724179,0.0086,0.0086
ganymede,2459653.531685204,A.D. 2022-03-15 00:45:37.60 TDB,2459653.671449565,A.D. 2022-03-15 04:06:53.24 TDB,201.2607,2459653.601567385,5.97064995,49.656381,0.0086,0.0086
ganymede,2459660.699347097,A.D. 2022-03-22 04:47:03.59 TDB,2459660.838553755,A.D. 2022-03-22 08:07:31.04 TDB,200.4576,2459660.768950426,5.95210571,49.502154,0.0086,0.0086
ganymede,2459667.866840160,A.D. 2022-03-29 08:48:14.99 TDB,2459668.005528663,A.D. 2022-03-29 12:07:57.68 TDB,199.7114,2459667.936184411,5.92334463,49.262955,0.0086,0.0086
ganymede,2459675.034438887,A.D. 2022-04-05 12:49:35.52 TDB,2459675.172579896,A.D. 2022-04-05 16:08:30.90 TDB,198.9231,2459675.103509392,5.88455721,48.940370,0.0086,0.0086
ganymede,2459682.202230828,A.D. 2022-04-12 16:51:12.74 TDB,2459682.339852628,A.D. 2022-04-12 20:09:23.27 TDB,198.1754,2459682.271041728,5.83613314,48.537639,0.0086,0.0086
ganymede,2459689.370309694,A.D. 2022-04-19 20:53:14.76 TDB,2459689.507363190,A.D. 2022-04-20 00:10:36.18 TDB,197.3570,2459689.438836442,5.77857803,48.058968,0.0086,0.0086
ganymede,2459696.538446478,A.D. 2022-04-27 00:55:21.78 TDB,2459696.674914184,A.D. 2022-04-27 04:11:52.59 TDB,196.5135,2459696.606680331,5.71234272,47.508106,0.0086,0.0086
ganymede,2459703.706416424,A.D. 2022-05-04 04:57:14.38 TDB,2459703.842295088,A.D. 2022-05-04 08:12:54.30 TDB,195.6653,2459703.774355756,5.63791306,46.889093,0.0086,0.0086
ganymede,2459710.874084664,A.D. 2022-05-11 08:58:40.91 TDB,2459711.009326580,A.D. 2022-05-11 12:13:25.82 TDB,194.7484,2459710.941705622,5.55598500,46.207718,0.0086,0.0086
ganymede,2459718.041588387,A.D. 2022-05-18 12:59:53.24 TDB,2459718.176236754,A.D. 2022-05-18 16:13:46.86 TDB,193.8936,2459718.108912570,5.46733433,45.470433,0.0086,0.0086
ganymede,2459725.209225018,A.D. 2022-05-25 17:01:17.04 TDB,2459725.343248229,A.D. 2022-05-25 20:14:16.65 TDB,192.9934,2459725.276236624,5.37267536,44.683178,0.0086,0.0086
ganymede,2459732.377054928,A.D. 2022-06-01 21:02:57.55 TDB,2459732.510482336,A.D. 2022-06-02 00:15:05.67 TDB,192.1355,2459732.443768632,5.27278792,43.852440,0.0086,0.0086
ganymede,2459739.545145245,A.D. 2022-06-09 01:05:00.55 TDB,2459739.677930923,A.D. 2022-06-09 04:16:13.23 TDB,191.2114,2459739.611538084,5.16867156,42.986531,0.0086,0.0086
ganymede,2459746.713268813,A.D. 2022-06-16 05:07:06.43 TDB,2459746.845396664,A.D. 2022-06-16 08:17:22.27 TDB,190.2641,2459746.779332738,5.06140108,42.094389,0.0086,0.0086
ganymede,2459753.881205323,A.D. 2022-06-23 09:08:56.14 TDB,2459754.012677827,A.D. 2022-06-23 12:18:15.36 TDB,189.3204,2459753.946941575,4.95199206,41.184462,0.0086,0.0086
ganymede,2459761.048828812,A.D. 2022-06-30 13:10:18.81 TDB,2459761.179600168,A.D. 2022-06-30 16:18:37.45 TDB,188.3108,2459761.114214490,4.84158312,40.266219,0.0086,0.0086
ganymede,2459768.216300346,A.D. 2022-07-07 17:11:28.35 TDB,2459768.346416686,A.D. 2022-07-07 20:18:50.40 TDB,187.3675,2459768.281358516,4.73151939,39.350847,0.0086,0.0086
ganymede,2459775.383936597,A.D. 2022-07-14 21:12:52.12 TDB,2459775.513363243,A.D. 2022-07-15 00:19:14.58 TDB,186.3744,2459775.448649920,4.62320021,38.449984,0.0086,0.0086
ganymede,2459782.551771732,A.D. 2022-07-22 01:14:33.08 TDB,2459782.680539391,A.D. 2022-07-22 04:19:58.60 TDB,185.4254,2459782.616155562,4.51795911,37.574720,0.0086,0.0086
ganymede,2459789.719848800,A.D. 2022-07-29 05:16:34.94 TDB,2459789.847915775,A.D. 2022-07-29 08:20:59.92 TDB,184.4164,2459789.783882287,4.41728215,36.737415,0.0086,0.0086
ganymede,2459796.887943016,A.D. 2022-08-05 09:18:38.28 TDB,2459797.015295204,A.D. 2022-08-05 12:22:01.51 TDB,183.3872,2459796.951619110,4.32282063,35.951803,0.0086,0.0086
ganymede,2459804.055839085,A.D. 2022-08-12 13:20:24.50 TDB,2459804.182484610,A.D. 2022-08-12 16:22:46.67 TDB,182.3696,2459804.119161847,4.23618197,35.231251,0.0086,0.0086
ganymede,2459811.223422132,A.D. 2022-08-19 17:21:43.67 TDB,2459811.349316247,A.D. 2022-08-19 20:23:00.92 TDB,181.2875,2459811.286369189,4.15883763,34.587998,0.0086,0.0086
ganymede,2459818.390872804,A.D. 2022-08-26 21:22:51.41 TDB,2459818.516064021,A.D. 2022-08-27 00:23:07.93 TDB,180.2754,2459818.453468413,4.09230999,34.034704,0.0086,0.0086
ganymede,2459825.558522960,A.D. 2022-09-03 01:24:16.38 TDB,2459825.682972861,A.D. 2022-09-03 04:23:28.86 TDB,179.2079,2459825.620747910,4.03809704,33.583829,0.0086,0.0086
ganymede,2459832.726381016,A.D. 2022-09-10 05:25:59.32 TDB,2459832.850121366,A.D. 2022-09-10 08:24:10.49 TDB,178.1861,2459832.788251191,3.99741142,33.245457,0.0086,0.0086
ganymede,2459839.894467170,A.D. 2022-09-17 09:28:01.96 TDB,2459840.017460534,A.D. 2022-09-17 12:25:08.59 TDB,177.1104,2459839.955963852,3.97114556,33.027011,0.0086,0.0086
ganymede,2459847.062558024,A.D. 2022-09-24 13:30:05.01 TDB,2459847.184792255,A.D. 2022-09-24 16:26:06.05 TDB,176.0173,2459847.123675140,3.96004061,32.934653,0.0086,0.0086
ganymede,2459854.230445220,A.D. 2022-10-01 17:31:50.47 TDB,2459854.351934027,A.D. 2022-10-01 20:26:47.10 TDB,174.9439,2459854.291189624,3.96453550,32.972036,0.0086,0.0086
ganymede,2459861.398026787,A.D. 2022-10-08 21:33:09.51 TDB,2459861.518725840,A.D. 2022-10-09 00:26:57.91 TDB,173.8066,2459861.458376314,3.98456876,33.138648,0.0086,0.0086
ganymede,2459868.565498699,A.D. 2022-10-16 01:34:19.09 TDB,2459868.685458739,A.D. 2022-10-16 04:27:03.64 TDB,172.7425,2459868.625478719,4.01967487,33.430616,0.0086,0.0086
ganymede,2459875.733204844,A.D. 2022-10-23 05:35:48.90 TDB,2459875.852383451,A.D. 2022-10-23 08:27:25.93 TDB,171.6172,2459875.792794148,4.06920013,33.842506,0.0086,0.0086
ganymede,2459882.901127636,A.D. 2022-10-30 09:37:37.43 TDB,2459883.019557597,A.D. 2022-10-30 12:28:09.78 TDB,170.5391,2459882.960342617,4.13216258,34.366148,0.0086,0.0086
ganymede,2459890.069264253,A.D. 2022-11-06 13:39:44.43 TDB,2459890.186912696,A.D. 2022-11-06 16:29:09.26 TDB,169.4138,2459890.128088474,4.20718228,34.990068,0.0086,0.0086
ganymede,2459897.237392012,A.D. 2022-11-13 17:41:50.67 TDB,2459897.354248897,A.D. 2022-11-13 20:30:07.10 TDB,168.2739,2459897.295820454,4.29271298,35.701405,0.0086,0.0086
ganymede,2459904.405312171,A.D. 2022-11-20 21:43:38.97 TDB,2459904.521396785,A.D. 2022-11-21 00:30:48.68 TDB,167.1618,2459904.463354478,4.38721068,36.487319,0.0086,0.0086
ganymede,2459911.572936300,A.D. 2022-11-28 01:45:01.70 TDB,2459911.688203962,A.D. 2022-11-28 04:31:00.82 TDB,165.9854,2459911.630570131,4.48901185,37.333973,0.0086,0.0086
ganymede,2459918.740472047,A.D. 2022-12-05 05:46:16.78 TDB,2459918.854975777,A.D. 2022-12-05 08:31:09.91 TDB,164.8854,2459918.797723912,4.59629049,38.226182,0.0086,0.0086
ganymede,2459925.908271963,A.D. 2022-12-12 09:47:54.70 TDB,2459926.021966014,A.D. 2022-12-12 12:31:37.86 TDB,163.7194,2459925.965118988,4.70733391,39.149702,0.0086,0.0086
ganymede,2459933.076292988,A.D. 2022-12-19 13:49:51.71 TDB,2459933.189212394,A.D. 2022-12-19 16:32:27.95 TDB,162.6039,2459933.132752691,4.82057266,40.091480,0.0086,0.0086
ganymede,2459940.244510284,A.D. 2022-12-26 17:52:05.69 TDB,2459940.356628141,A.D. 2022-12-26 20:33:32.67 TDB,161.4497,2459940.300569213,4.93443993,41.038485,0.0086,0.0086
ganymede,2459947.412701972,A.D. 2023-01-02 21:54:17.45 TDB,2459947.524011170,A.D. 2023-01-03 00:34:34.57 TDB,160.2852,2459947.468356571,5.04733861,41.977435,0.0086,0.0086
ganymede,2459954.580682064,A.D. 2023-01-10 01:56:10.93 TDB,2459954.691207981,A.D. 2023-01-10 04:35:20.37 TDB,159.1573,2459954.635945023,5.15789598,42.896913,0.0086,0.0086
ganymede,2459961.748376536,A.D. 2023-01-17 05:57:39.73 TDB,2459961.858073840,A.D. 2023-01-17 08:35:37.58 TDB,157.9641,2459961.803225188,5.26493064,43.787093,0.0086,0.0086
ganymede,2459968.916001589,A.D. 2023-01-24 09:59:02.54 TDB,2459969.024926082,A.D. 2023-01-24 12:35:53.61 TDB,156.8513,2459968.970463836,5.36727808,44.638291,0.0086,0.0086
ganymede,2459976.083913995,A.D. 2023-01-31 14:00:50.17 TDB,2459976.192017479,A.D. 2023-01-31 16:36:30.31 TDB,155.6690,2459976.137965737,5.46380507,45.441081,0.0086,0.0086
ganymede,2459983.252046554,A.D. 2023-02-07 18:02:56.82 TDB,2459983.359367223,A.D. 2023-02-07 20:37:29.33 TDB,154.5418,2459983.305706888,5.55361805,46.188033,0.0086,0.0086
ganymede,2459990.420352063,A.D. 2023-02-14 22:05:18.42 TDB,2459990.526870195,A.D. 2023-02-15 00:38:41.58 TDB,153.3861,2459990.473611129,5.63598841,46.873086,0.0086,0.0086
ganymede,2459997.588608886,A.D. 2023-02-22 02:07:35.81 TDB,2459997.694321325,A.D. 2023-02-22 04:39:49.36 TDB,152.2259,2459997.641465105,5.71018474,47.490158,0.0086,0.0086
ganymede,2460004.756647832,A.D. 2023-03-01 06:09:34.37 TDB,2460004.861587076,A.D. 2023-03-01 08:40:41.12 TDB,151.1125,2460004.809117454,5.77551958,48.033532,0.0086,0.0086
ganymede,2460011.924411851,A.D. 2023-03-08 10:11:09.18 TDB,2460012.028531945,A.D. 2023-03-08 12:41:05.16 TDB,149.9329,2460011.976471898,5.83155955,48.499602,0.0086,0.0086
ganymede,2460019.092122358,A.D. 2023-03-15 14:12:39.37 TDB,2460019.195482532,A.D. 2023-03-15 16:41:29.69 TDB,148.8387,2460019.143802444,5.87798717,48.885729,0.0086,0.0086
ganymede,2460026.260135804,A.D. 2023-03-22 18:14:35.73 TDB,2460026.362686512,A.D. 2023-03-22 20:42:16.11 TDB,147.6730,2460026.311411158,5.91446320,49.189091,0.0086,0.0086
ganymede,2460033.428362756,A.D. 2023-03-29 22:16:50.54 TDB,2460033.530146163,A.D. 2023-03-30 00:43:24.63 TDB,146.5681,2460033.479254459,5.94069331,49.407240,0.0086,0.0086
ganymede,2460040.596731864,A.D. 2023-04-06 02:19:17.63 TDB,2460040.697736342,A.D. 2023-04-06 04:44:44.42 TDB,145.4464,2460040.647234103,5.95661792,49.539681,0.0086,0.0086
ganymede,2460047.765021464,A.D. 2023-04-13 06:21:37.85 TDB,2460047.865248205,A.D. 2023-04-13 08:45:57.44 TDB,144.3265,2460047.815134834,5.96225752,49.586584,0.0086,0.0086
ganymede,2460054.933082760,A.D. 2023-04-20 10:23:38.35 TDB,2460055.032571705,A.D. 2023-04-20 12:46:54.20 TDB,143.2641,2460054.982827233,5.95757934,49.547677,0.0086,0.0086
ganymede,2460062.100878106,A.D. 2023-04-27 14:25:15.87 TDB,2460062.199582118,A.D. 2023-04-27 16:47:23.90 TDB,142.1338,2460062.150230112,5.94262751,49.423326,0.0086,0.0086
ganymede,2460069.268630740,A.D. 2023-05-04 18:26:49.70 TDB,2460069.366612965,A.D. 2023-05-04 20:47:55.36 TDB,141.0944,2460069.317621852,5.91764666,49.215567,0.0086,0.0086
ganymede,2460076.436693646,A.D. 2023-05-11 22:28:50.33 TDB,2460076.533904739,A.D. 2023-05-12 00:48:49.37 TDB,139.9840,2460076.485299192,5.88293439,48.926873,0.0086,0.0086
ganymede,2460083.604957351,A.D. 2023-05-19 02:31:08.32 TDB,2460083.701444273,A.D. 2023-05-19 04:50:04.79 TDB,138.9412,2460083.653200812,5.83871251,48.559091,0.0086,0.0086
ganymede,2460090.773324440,A.D. 2023-05-26 06:33:35.23 TDB,2460090.869084141,A.D. 2023-05-26 08:51:28.87 TDB,137.8940,2460090.821204290,5.78530647,48.114927,0.0086,0.0086
ganymede,2460097.941573624,A.D. 2023-06-02 10:35:51.96 TDB,2460098.036611345,A.D. 2023-06-02 12:52:43.22 TDB,136.8543,2460097.989092485,5.72323440,47.598689,0.0086,0.0086
ganymede,2460105.109577872,A.D. 2023-06-09 14:37:47.53 TDB,2460105.203940806,A.D. 2023-06-09 16:53:40.49 TDB,135.8826,2460105.156759339,5.65304110,47.014909,0.0086,0.0086
ganymede,2460112.277320305,A.D. 2023-06-16 18:39:20.47 TDB,2460112.370959470,A.D. 2023-06-16 20:54:10.90 TDB,134.8404,2460112.324139887,5.57520647,46.367578,0.0086,0.0086
ganymede,2460119.445024344,A.D. 2023-06-23 22:40:50.10 TDB,2460119.538006961,A.D. 2023-06-24 00:54:43.80 TDB,133.8950,2460119.491515653,5.49033837,45.661752,0.0086,0.0086
